DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
21-10-22 16:30,1686,1782,Ireland
21-10-22 16:45,1673,1702,Ireland
21-10-22 17:00,1659,1778,Ireland
21-10-22 17:15,1651,1831,Ireland
21-10-22 17:30,1642,1802,Ireland
21-10-22 17:45,1634,1758,Ireland
21-10-22 18:00,1626,1726,Ireland
21-10-22 18:15,1638,1692,Ireland
21-10-22 18:30,1651,1692,Ireland
21-10-22 18:45,1664,1762,Ireland
21-10-22 19:00,1539,1765,Ireland
21-10-22 19:15,1575,1752,Ireland
21-10-22 19:30,1612,1741,Ireland
21-10-22 19:45,1648,1712,Ireland
21-10-22 20:00,1684,1744,Ireland
21-10-22 20:15,1717,1764,Ireland
21-10-22 20:30,1750,1748,Ireland
21-10-22 20:45,1783,1800,Ireland
21-10-22 21:00,1815,1760,Ireland
21-10-22 21:15,1820,1740,Ireland
21-10-22 21:30,1825,1751,Ireland
21-10-22 21:45,1830,1793,Ireland
21-10-22 22:00,1834,1807,Ireland
21-10-22 22:15,1856,1913,Ireland
21-10-22 22:30,1877,1894,Ireland
21-10-22 22:45,1899,2023,Ireland
21-10-22 23:00,1921,2036,Ireland
21-10-22 23:15,1942,2057,Ireland
21-10-22 23:30,1962,2064,Ireland
21-10-22 23:45,1983,2249,Ireland
22-10-22 0:00,2004,2284,Ireland
22-10-22 0:15,2009,2313,Ireland
22-10-22 0:30,2013,2345,Ireland
22-10-22 0:45,2018,2350,Ireland
22-10-22 1:00,1848,2327,Ireland
22-10-22 1:15,1856,2324,Ireland
22-10-22 1:30,1865,2339,Ireland
22-10-22 1:45,1873,2332,Ireland
22-10-22 2:00,1882,2373,Ireland
22-10-22 2:15,1899,2283,Ireland
22-10-22 2:30,1916,2360,Ireland
22-10-22 2:45,1933,2373,Ireland
22-10-22 3:00,1950,2358,Ireland
22-10-22 3:15,1961,2346,Ireland
22-10-22 3:30,1973,2303,Ireland
22-10-22 3:45,1984,2253,Ireland
22-10-22 4:00,1996,2253,Ireland
22-10-22 4:15,1991,2285,Ireland
22-10-22 4:30,1986,2263,Ireland
22-10-22 4:45,1981,2232,Ireland
22-10-22 5:00,1976,2252,Ireland
22-10-22 5:15,1960,2235,Ireland
22-10-22 5:30,1943,2224,Ireland
22-10-22 5:45,1927,2172,Ireland
22-10-22 6:00,1911,2159,Ireland
22-10-22 6:15,1880,2191,Ireland
22-10-22 6:30,1848,2101,Ireland
22-10-22 6:45,1816,2073,Ireland
22-10-22 7:00,1830,2081,Ireland
22-10-22 7:15,1821,2008,Ireland
22-10-22 7:30,1813,1983,Ireland
22-10-22 7:45,1805,1931,Ireland
22-10-22 8:00,1797,1898,Ireland
22-10-22 8:15,1775,1900,Ireland
22-10-22 8:30,1753,1880,Ireland
22-10-22 8:45,1731,1854,Ireland
22-10-22 9:00,1709,1775,Ireland
22-10-22 9:15,1718,1699,Ireland
22-10-22 9:30,1727,1723,Ireland
22-10-22 9:45,1736,1701,Ireland
22-10-22 10:00,1745,1672,Ireland
22-10-22 10:15,1731,1685,Ireland
22-10-22 10:30,1717,1725,Ireland
22-10-22 10:45,1702,1725,Ireland
22-10-22 11:00,1688,1700,Ireland
22-10-22 11:15,1662,1714,Ireland
22-10-22 11:30,1636,1644,Ireland
22-10-22 11:45,1610,1686,Ireland
22-10-22 12:00,1583,1700,Ireland
22-10-22 12:15,1543,1694,Ireland
22-10-22 12:30,1502,1685,Ireland
22-10-22 12:45,1461,1697,Ireland
22-10-22 13:00,1365,1629,Ireland
22-10-22 13:15,1334,1608,Ireland
22-10-22 13:30,1302,1587,Ireland
22-10-22 13:45,1271,1538,Ireland
22-10-22 14:00,1239,1448,Ireland
22-10-22 14:15,1178,1390,Ireland
22-10-22 14:30,1117,1297,Ireland
22-10-22 14:45,1056,1214,Ireland
22-10-22 15:00,995,1207,Ireland
22-10-22 15:15,952,1200,Ireland
22-10-22 15:30,908,1083,Ireland
22-10-22 15:45,865,1034,Ireland
22-10-22 16:00,821,1010,Ireland
22-10-22 16:15,778,964,Ireland
22-10-22 16:30,734,902,Ireland
22-10-22 16:45,690,805,Ireland
22-10-22 17:00,647,727,Ireland
22-10-22 17:15,626,699,Ireland
22-10-22 17:30,605,662,Ireland
22-10-22 17:45,584,633,Ireland
22-10-22 18:00,563,614,Ireland
22-10-22 18:15,563,572,Ireland
22-10-22 18:30,564,544,Ireland
22-10-22 18:45,565,498,Ireland
22-10-22 19:00,723,492,Ireland
22-10-22 19:15,731,496,Ireland
22-10-22 19:30,739,513,Ireland
22-10-22 19:45,747,485,Ireland
22-10-22 20:00,755,446,Ireland
22-10-22 20:15,746,436,Ireland
22-10-22 20:30,737,475,Ireland
22-10-22 20:45,729,461,Ireland
22-10-22 21:00,720,443,Ireland
22-10-22 21:15,728,442,Ireland
22-10-22 21:30,736,452,Ireland
22-10-22 21:45,744,441,Ireland
22-10-22 22:00,753,397,Ireland
22-10-22 22:15,774,393,Ireland
22-10-22 22:30,796,379,Ireland
22-10-22 22:45,818,412,Ireland
22-10-22 23:00,840,444,Ireland
22-10-22 23:15,872,422,Ireland
22-10-22 23:30,904,415,Ireland
22-10-22 23:45,936,440,Ireland
23-10-22 0:00,968,501,Ireland
23-10-22 0:15,1002,567,Ireland
23-10-22 0:30,1035,653,Ireland
23-10-22 0:45,1068,634,Ireland
23-10-22 1:00,963,644,Ireland
23-10-22 1:15,985,643,Ireland
23-10-22 1:30,1007,617,Ireland
23-10-22 1:45,1029,566,Ireland
23-10-22 2:00,1052,564,Ireland
23-10-22 2:15,1051,579,Ireland
23-10-22 2:30,1051,568,Ireland
23-10-22 2:45,1051,544,Ireland
23-10-22 3:00,1051,562,Ireland
23-10-22 3:15,1043,612,Ireland
23-10-22 3:30,1034,605,Ireland
23-10-22 3:45,1026,603,Ireland
23-10-22 4:00,1018,576,Ireland
23-10-22 4:15,988,572,Ireland
23-10-22 4:30,958,639,Ireland
23-10-22 4:45,928,629,Ireland
23-10-22 5:00,899,640,Ireland
23-10-22 5:15,888,587,Ireland
23-10-22 5:30,878,567,Ireland
23-10-22 5:45,868,518,Ireland
23-10-22 6:00,857,496,Ireland
23-10-22 6:15,867,483,Ireland
23-10-22 6:30,877,497,Ireland
23-10-22 6:45,887,550,Ireland
23-10-22 7:00,791,545,Ireland
23-10-22 7:15,781,524,Ireland
23-10-22 7:30,771,563,Ireland
23-10-22 7:45,760,513,Ireland
23-10-22 8:00,750,464,Ireland
23-10-22 8:15,735,443,Ireland
23-10-22 8:30,720,492,Ireland
23-10-22 8:45,705,526,Ireland
23-10-22 9:00,690,463,Ireland
23-10-22 9:15,673,465,Ireland
23-10-22 9:30,656,440,Ireland
23-10-22 9:45,639,410,Ireland
23-10-22 10:00,622,398,Ireland
23-10-22 10:15,595,345,Ireland
23-10-22 10:30,568,299,Ireland
23-10-22 10:45,542,288,Ireland
23-10-22 11:00,515,300,Ireland
23-10-22 11:15,503,332,Ireland
23-10-22 11:30,491,335,Ireland
23-10-22 11:45,478,393,Ireland
23-10-22 12:00,466,430,Ireland
23-10-22 12:15,443,459,Ireland
23-10-22 12:30,421,432,Ireland
23-10-22 12:45,398,397,Ireland
23-10-22 13:00,239,413,Ireland
23-10-22 13:15,228,396,Ireland
23-10-22 13:30,217,376,Ireland
23-10-22 13:45,206,352,Ireland
23-10-22 14:00,195,309,Ireland
23-10-22 14:15,184,266,Ireland
23-10-22 14:30,174,237,Ireland
23-10-22 14:45,163,209,Ireland
23-10-22 15:00,152,225,Ireland
23-10-22 15:15,141,246,Ireland
23-10-22 15:30,131,224,Ireland
23-10-22 15:45,120,230,Ireland
23-10-22 16:00,109,225,Ireland
23-10-22 16:15,102,245,Ireland
23-10-22 16:30,95,238,Ireland
23-10-22 16:45,88,228,Ireland
23-10-22 17:00,81,211,Ireland
23-10-22 17:15,82,207,Ireland
23-10-22 17:30,83,200,Ireland
23-10-22 17:45,84,179,Ireland
23-10-22 18:00,85,170,Ireland
23-10-22 18:15,90,184,Ireland
23-10-22 18:30,94,161,Ireland
23-10-22 18:45,99,177,Ireland
23-10-22 19:00,105,177,Ireland
23-10-22 19:15,112,181,Ireland
23-10-22 19:30,119,209,Ireland
23-10-22 19:45,127,216,Ireland
23-10-22 20:00,134,227,Ireland
23-10-22 20:15,146,247,Ireland
23-10-22 20:30,158,271,Ireland
23-10-22 20:45,170,283,Ireland
23-10-22 21:00,182,306,Ireland
23-10-22 21:15,193,344,Ireland
23-10-22 21:30,203,368,Ireland
23-10-22 21:45,214,366,Ireland
23-10-22 22:00,225,370,Ireland
23-10-22 22:15,237,400,Ireland
23-10-22 22:30,250,398,Ireland
23-10-22 22:45,262,414,Ireland
23-10-22 23:00,275,428,Ireland
23-10-22 23:15,286,448,Ireland
23-10-22 23:30,296,457,Ireland
23-10-22 23:45,307,455,Ireland
24-10-22 0:00,317,460,Ireland
24-10-22 0:15,329,439,Ireland
24-10-22 0:30,340,408,Ireland
24-10-22 0:45,352,383,Ireland
24-10-22 1:00,413,369,Ireland
24-10-22 1:15,431,391,Ireland
24-10-22 1:30,449,377,Ireland
24-10-22 1:45,467,404,Ireland
24-10-22 2:00,485,430,Ireland
24-10-22 2:15,506,519,Ireland
24-10-22 2:30,527,613,Ireland
24-10-22 2:45,548,634,Ireland
24-10-22 3:00,569,653,Ireland
24-10-22 3:15,582,689,Ireland
24-10-22 3:30,594,757,Ireland
24-10-22 3:45,607,756,Ireland
24-10-22 4:00,619,748,Ireland
24-10-22 4:15,638,721,Ireland
24-10-22 4:30,657,682,Ireland
24-10-22 4:45,677,746,Ireland
24-10-22 5:00,696,706,Ireland
24-10-22 5:15,716,703,Ireland
24-10-22 5:30,736,695,Ireland
24-10-22 5:45,757,739,Ireland
24-10-22 6:00,777,773,Ireland
24-10-22 6:15,794,808,Ireland
24-10-22 6:30,810,776,Ireland
24-10-22 6:45,827,741,Ireland
24-10-22 7:00,809,735,Ireland
24-10-22 7:15,839,760,Ireland
24-10-22 7:30,870,762,Ireland
24-10-22 7:45,900,786,Ireland
24-10-22 8:00,931,831,Ireland
24-10-22 8:15,932,858,Ireland
24-10-22 8:30,934,920,Ireland
24-10-22 8:45,935,1018,Ireland
24-10-22 9:00,936,1044,Ireland
24-10-22 9:15,953,1056,Ireland
24-10-22 9:30,970,1021,Ireland
24-10-22 9:45,987,1146,Ireland
24-10-22 10:00,1004,1135,Ireland
24-10-22 10:15,1029,1114,Ireland
24-10-22 10:30,1054,1131,Ireland
24-10-22 10:45,1079,1069,Ireland
24-10-22 11:00,1104,1066,Ireland
24-10-22 11:15,1132,1092,Ireland
24-10-22 11:30,1160,1152,Ireland
24-10-22 11:45,1188,1156,Ireland
24-10-22 12:00,1216,1213,Ireland
24-10-22 12:15,1230,1287,Ireland
24-10-22 12:30,1244,1299,Ireland
24-10-22 12:45,1258,1350,Ireland
24-10-22 13:00,1301,1416,Ireland
24-10-22 13:15,1333,1484,Ireland
24-10-22 13:30,1365,1568,Ireland
24-10-22 13:45,1397,1602,Ireland
24-10-22 14:00,1430,1571,Ireland
24-10-22 14:15,1444,1577,Ireland
24-10-22 14:30,1459,1716,Ireland
24-10-22 14:45,1473,1615,Ireland
24-10-22 15:00,1487,1662,Ireland
24-10-22 15:15,1499,1630,Ireland
24-10-22 15:30,1511,1631,Ireland
24-10-22 15:45,1523,1597,Ireland
24-10-22 16:00,1535,1614,Ireland
24-10-22 16:15,1523,1592,Ireland
24-10-22 16:30,1510,1577,Ireland
24-10-22 16:45,1498,1619,Ireland
24-10-22 17:00,1486,1577,Ireland
24-10-22 17:15,1447,1450,Ireland
24-10-22 17:30,1409,1380,Ireland
24-10-22 17:45,1371,1355,Ireland
24-10-22 18:00,1332,1289,Ireland
24-10-22 18:15,1304,1422,Ireland
24-10-22 18:30,1276,1471,Ireland
24-10-22 18:45,1247,1375,Ireland
24-10-22 19:00,1112,1297,Ireland
24-10-22 19:15,1118,1246,Ireland
24-10-22 19:30,1124,1277,Ireland
24-10-22 19:45,1129,1289,Ireland
24-10-22 20:00,1135,1279,Ireland
24-10-22 20:15,1124,1249,Ireland
24-10-22 20:30,1113,1249,Ireland
24-10-22 20:45,1102,1235,Ireland
24-10-22 21:00,1092,1180,Ireland
24-10-22 21:15,1083,1071,Ireland
24-10-22 21:30,1075,1119,Ireland
24-10-22 21:45,1067,1072,Ireland
24-10-22 22:00,1059,1031,Ireland
24-10-22 22:15,1056,1086,Ireland
24-10-22 22:30,1053,1047,Ireland
24-10-22 22:45,1050,1061,Ireland
24-10-22 23:00,1047,1061,Ireland
24-10-22 23:15,1040,1115,Ireland
24-10-22 23:30,1033,1149,Ireland
24-10-22 23:45,1026,1231,Ireland
