DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
15 September 2022 13:15,471,635,Ireland
15 September 2022 13:30,480,650,Ireland
15 September 2022 13:45,488,678,Ireland
15 September 2022 14:00,497,652,Ireland
15 September 2022 14:15,529,688,Ireland
15 September 2022 14:30,561,722,Ireland
15 September 2022 14:45,593,673,Ireland
15 September 2022 15:00,625,710,Ireland
15 September 2022 15:15,647,742,Ireland
15 September 2022 15:30,668,778,Ireland
15 September 2022 15:45,690,789,Ireland
15 September 2022 16:00,712,825,Ireland
15 September 2022 16:15,733,854,Ireland
15 September 2022 16:30,754,885,Ireland
15 September 2022 16:45,776,882,Ireland
15 September 2022 17:00,797,821,Ireland
15 September 2022 17:15,796,772,Ireland
15 September 2022 17:30,794,768,Ireland
15 September 2022 17:45,793,744,Ireland
15 September 2022 18:00,791,765,Ireland
15 September 2022 18:15,773,780,Ireland
15 September 2022 18:30,756,754,Ireland
15 September 2022 18:45,738,659,Ireland
15 September 2022 19:00,723,648,Ireland
15 September 2022 19:15,707,626,Ireland
15 September 2022 19:30,691,650,Ireland
15 September 2022 19:45,675,664,Ireland
15 September 2022 20:00,660,693,Ireland
15 September 2022 20:15,648,686,Ireland
15 September 2022 20:30,636,689,Ireland
15 September 2022 20:45,623,685,Ireland
15 September 2022 21:00,611,688,Ireland
15 September 2022 21:15,601,705,Ireland
15 September 2022 21:30,591,704,Ireland
15 September 2022 21:45,581,688,Ireland
15 September 2022 22:00,571,678,Ireland
15 September 2022 22:15,566,642,Ireland
15 September 2022 22:30,560,613,Ireland
15 September 2022 22:45,555,602,Ireland
15 September 2022 23:00,550,581,Ireland
15 September 2022 23:15,554,559,Ireland
15 September 2022 23:30,558,524,Ireland
15 September 2022 23:45,562,522,Ireland
16 September 2022 00:00,566,512,Ireland
16 September 2022 00:15,569,494,Ireland
16 September 2022 00:30,572,508,Ireland
16 September 2022 00:45,575,530,Ireland
16 September 2022 01:00,767,519,Ireland
16 September 2022 01:15,736,529,Ireland
16 September 2022 01:30,706,526,Ireland
16 September 2022 01:45,676,502,Ireland
16 September 2022 02:00,645,509,Ireland
16 September 2022 02:15,621,509,Ireland
16 September 2022 02:30,597,500,Ireland
16 September 2022 02:45,573,488,Ireland
16 September 2022 03:00,549,519,Ireland
16 September 2022 03:15,538,563,Ireland
16 September 2022 03:30,526,578,Ireland
16 September 2022 03:45,515,559,Ireland
16 September 2022 04:00,503,566,Ireland
16 September 2022 04:15,499,557,Ireland
16 September 2022 04:30,494,552,Ireland
16 September 2022 04:45,489,555,Ireland
16 September 2022 05:00,485,558,Ireland
16 September 2022 05:15,483,551,Ireland
16 September 2022 05:30,482,559,Ireland
16 September 2022 05:45,480,525,Ireland
16 September 2022 06:00,479,520,Ireland
16 September 2022 06:15,482,502,Ireland
16 September 2022 06:30,485,493,Ireland
16 September 2022 06:45,488,477,Ireland
16 September 2022 07:00,561,476,Ireland
16 September 2022 07:15,560,508,Ireland
16 September 2022 07:30,560,489,Ireland
16 September 2022 07:45,560,456,Ireland
16 September 2022 08:00,559,456,Ireland
16 September 2022 08:15,549,429,Ireland
16 September 2022 08:30,539,410,Ireland
16 September 2022 08:45,529,365,Ireland
16 September 2022 09:00,519,342,Ireland
16 September 2022 09:15,502,314,Ireland
16 September 2022 09:30,484,279,Ireland
16 September 2022 09:45,466,294,Ireland
16 September 2022 10:00,449,288,Ireland
16 September 2022 10:15,455,322,Ireland
16 September 2022 10:30,461,352,Ireland
16 September 2022 10:45,467,378,Ireland
16 September 2022 11:00,473,395,Ireland
16 September 2022 11:15,462,438,Ireland
16 September 2022 11:30,450,453,Ireland
16 September 2022 11:45,439,443,Ireland
16 September 2022 12:00,427,417,Ireland
16 September 2022 12:15,409,423,Ireland
16 September 2022 12:30,391,400,Ireland
16 September 2022 12:45,373,435,Ireland
16 September 2022 13:00,438,452,Ireland
16 September 2022 13:15,432,401,Ireland
16 September 2022 13:30,427,434,Ireland
16 September 2022 13:45,421,389,Ireland
16 September 2022 14:00,415,411,Ireland
16 September 2022 14:15,413,418,Ireland
16 September 2022 14:30,412,358,Ireland
16 September 2022 14:45,410,370,Ireland
16 September 2022 15:00,408,362,Ireland
16 September 2022 15:15,397,318,Ireland
16 September 2022 15:30,387,301,Ireland
16 September 2022 15:45,377,300,Ireland
16 September 2022 16:00,366,320,Ireland
16 September 2022 16:15,364,318,Ireland
16 September 2022 16:30,362,325,Ireland
16 September 2022 16:45,360,330,Ireland
16 September 2022 17:00,358,330,Ireland
16 September 2022 17:15,357,303,Ireland
16 September 2022 17:30,357,298,Ireland
16 September 2022 17:45,357,298,Ireland
16 September 2022 18:00,357,279,Ireland
16 September 2022 18:15,354,267,Ireland
16 September 2022 18:30,350,261,Ireland
16 September 2022 18:45,346,244,Ireland
16 September 2022 19:00,376,218,Ireland
16 September 2022 19:15,363,224,Ireland
16 September 2022 19:30,350,230,Ireland
16 September 2022 19:45,338,250,Ireland
16 September 2022 20:00,325,271,Ireland
16 September 2022 20:15,318,271,Ireland
16 September 2022 20:30,311,271,Ireland
16 September 2022 20:45,304,242,Ireland
16 September 2022 21:00,297,246,Ireland
16 September 2022 21:15,290,264,Ireland
16 September 2022 21:30,282,260,Ireland
16 September 2022 21:45,274,251,Ireland
16 September 2022 22:00,266,245,Ireland
16 September 2022 22:15,265,238,Ireland
16 September 2022 22:30,264,228,Ireland
16 September 2022 22:45,262,222,Ireland
16 September 2022 23:00,261,232,Ireland
16 September 2022 23:15,262,222,Ireland
16 September 2022 23:30,262,215,Ireland
16 September 2022 23:45,263,209,Ireland
17 September 2022 00:00,263,201,Ireland
17 September 2022 00:15,257,204,Ireland
17 September 2022 00:30,251,193,Ireland
17 September 2022 00:45,244,190,Ireland
17 September 2022 01:00,202,175,Ireland
17 September 2022 01:15,194,177,Ireland
17 September 2022 01:30,185,174,Ireland
17 September 2022 01:45,177,167,Ireland
17 September 2022 02:00,168,153,Ireland
17 September 2022 02:15,165,141,Ireland
17 September 2022 02:30,162,141,Ireland
17 September 2022 02:45,159,123,Ireland
17 September 2022 03:00,156,109,Ireland
17 September 2022 03:15,157,98,Ireland
17 September 2022 03:30,158,101,Ireland
17 September 2022 03:45,159,91,Ireland
17 September 2022 04:00,159,82,Ireland
17 September 2022 04:15,161,71,Ireland
17 September 2022 04:30,162,67,Ireland
17 September 2022 04:45,164,75,Ireland
17 September 2022 05:00,165,77,Ireland
17 September 2022 05:15,166,74,Ireland
17 September 2022 05:30,167,61,Ireland
17 September 2022 05:45,167,67,Ireland
17 September 2022 06:00,168,62,Ireland
17 September 2022 06:15,165,55,Ireland
17 September 2022 06:30,162,55,Ireland
17 September 2022 06:45,159,48,Ireland
17 September 2022 07:00,162,44,Ireland
17 September 2022 07:15,160,47,Ireland
17 September 2022 07:30,157,43,Ireland
17 September 2022 07:45,154,37,Ireland
17 September 2022 08:00,152,34,Ireland
17 September 2022 08:15,144,34,Ireland
17 September 2022 08:30,136,33,Ireland
17 September 2022 08:45,128,30,Ireland
17 September 2022 09:00,120,24,Ireland
17 September 2022 09:15,108,21,Ireland
17 September 2022 09:30,96,14,Ireland
17 September 2022 09:45,83,13,Ireland
17 September 2022 10:00,71,10,Ireland
17 September 2022 10:15,65,13,Ireland
17 September 2022 10:30,58,12,Ireland
17 September 2022 10:45,51,14,Ireland
17 September 2022 11:00,44,16,Ireland
17 September 2022 11:15,42,17,Ireland
17 September 2022 11:30,40,24,Ireland
17 September 2022 11:45,37,32,Ireland
17 September 2022 12:00,35,27,Ireland
17 September 2022 12:15,34,31,Ireland
17 September 2022 12:30,33,28,Ireland
17 September 2022 12:45,32,38,Ireland
17 September 2022 13:00,31,32,Ireland
17 September 2022 13:15,30,28,Ireland
17 September 2022 13:30,29,31,Ireland
17 September 2022 13:45,28,34,Ireland
17 September 2022 14:00,27,29,Ireland
17 September 2022 14:15,28,32,Ireland
17 September 2022 14:30,28,34,Ireland
17 September 2022 14:45,28,30,Ireland
17 September 2022 15:00,28,31,Ireland
17 September 2022 15:15,29,29,Ireland
17 September 2022 15:30,30,42,Ireland
17 September 2022 15:45,32,44,Ireland
17 September 2022 16:00,33,56,Ireland
17 September 2022 16:15,34,48,Ireland
17 September 2022 16:30,36,48,Ireland
17 September 2022 16:45,37,56,Ireland
17 September 2022 17:00,39,70,Ireland
17 September 2022 17:15,41,70,Ireland
17 September 2022 17:30,43,72,Ireland
17 September 2022 17:45,45,74,Ireland
17 September 2022 18:00,46,81,Ireland
17 September 2022 18:15,48,69,Ireland
17 September 2022 18:30,50,70,Ireland
17 September 2022 18:45,51,69,Ireland
17 September 2022 19:00,50,65,Ireland
17 September 2022 19:15,53,69,Ireland
17 September 2022 19:30,56,73,Ireland
17 September 2022 19:45,59,82,Ireland
17 September 2022 20:00,62,89,Ireland
17 September 2022 20:15,67,89,Ireland
17 September 2022 20:30,71,73,Ireland
17 September 2022 20:45,76,69,Ireland
17 September 2022 21:00,81,72,Ireland
17 September 2022 21:15,84,68,Ireland
17 September 2022 21:30,88,58,Ireland
17 September 2022 21:45,91,52,Ireland
17 September 2022 22:00,95,42,Ireland
17 September 2022 22:15,97,38,Ireland
17 September 2022 22:30,98,30,Ireland
17 September 2022 22:45,100,26,Ireland
17 September 2022 23:00,102,24,Ireland
17 September 2022 23:15,100,20,Ireland
17 September 2022 23:30,97,17,Ireland
17 September 2022 23:45,95,20,Ireland
18 September 2022 00:00,93,19,Ireland
18 September 2022 00:15,88,21,Ireland
18 September 2022 00:30,83,34,Ireland
18 September 2022 00:45,78,32,Ireland
18 September 2022 01:00,74,26,Ireland
18 September 2022 01:15,72,26,Ireland
18 September 2022 01:30,70,30,Ireland
18 September 2022 01:45,67,31,Ireland
18 September 2022 02:00,65,31,Ireland
18 September 2022 02:15,65,31,Ireland
18 September 2022 02:30,64,34,Ireland
18 September 2022 02:45,64,29,Ireland
18 September 2022 03:00,63,34,Ireland
18 September 2022 03:15,62,42,Ireland
18 September 2022 03:30,61,47,Ireland
18 September 2022 03:45,61,58,Ireland
18 September 2022 04:00,60,66,Ireland
18 September 2022 04:15,60,82,Ireland
18 September 2022 04:30,61,83,Ireland
18 September 2022 04:45,62,70,Ireland
18 September 2022 05:00,63,63,Ireland
18 September 2022 05:15,63,79,Ireland
18 September 2022 05:30,62,107,Ireland
18 September 2022 05:45,62,104,Ireland
18 September 2022 06:00,62,107,Ireland
18 September 2022 06:15,63,115,Ireland
18 September 2022 06:30,64,130,Ireland
18 September 2022 06:45,66,138,Ireland
18 September 2022 07:00,59,149,Ireland
18 September 2022 07:15,61,143,Ireland
18 September 2022 07:30,63,130,Ireland
18 September 2022 07:45,65,134,Ireland
18 September 2022 08:00,67,139,Ireland
18 September 2022 08:15,70,136,Ireland
18 September 2022 08:30,74,129,Ireland
18 September 2022 08:45,77,115,Ireland
18 September 2022 09:00,81,94,Ireland
18 September 2022 09:15,80,84,Ireland
18 September 2022 09:30,80,82,Ireland
18 September 2022 09:45,80,82,Ireland
18 September 2022 10:00,79,89,Ireland
18 September 2022 10:15,76,92,Ireland
18 September 2022 10:30,73,89,Ireland
18 September 2022 10:45,70,104,Ireland
18 September 2022 11:00,67,117,Ireland
18 September 2022 11:15,67,119,Ireland
18 September 2022 11:30,67,105,Ireland
18 September 2022 11:45,66,100,Ireland
18 September 2022 12:00,66,97,Ireland
18 September 2022 12:15,66,94,Ireland
18 September 2022 12:30,66,78,Ireland
18 September 2022 12:45,67,79,Ireland
18 September 2022 13:00,66,98,Ireland
18 September 2022 13:15,66,105,Ireland
18 September 2022 13:30,66,113,Ireland
18 September 2022 13:45,66,103,Ireland
18 September 2022 14:00,65,104,Ireland
18 September 2022 14:15,69,114,Ireland
18 September 2022 14:30,73,150,Ireland
18 September 2022 14:45,77,131,Ireland
18 September 2022 15:00,81,137,Ireland
18 September 2022 15:15,82,132,Ireland
18 September 2022 15:30,84,124,Ireland
18 September 2022 15:45,85,121,Ireland
18 September 2022 16:00,86,122,Ireland
18 September 2022 16:15,85,116,Ireland
18 September 2022 16:30,85,119,Ireland
18 September 2022 16:45,84,118,Ireland
18 September 2022 17:00,84,107,Ireland
18 September 2022 17:15,80,96,Ireland
18 September 2022 17:30,77,80,Ireland
18 September 2022 17:45,73,75,Ireland
18 September 2022 18:00,70,75,Ireland
18 September 2022 18:15,69,63,Ireland
18 September 2022 18:30,67,70,Ireland
18 September 2022 18:45,66,64,Ireland
18 September 2022 19:00,65,69,Ireland
18 September 2022 19:15,63,72,Ireland
18 September 2022 19:30,60,68,Ireland
18 September 2022 19:45,58,72,Ireland
18 September 2022 20:00,56,66,Ireland
18 September 2022 20:15,60,62,Ireland
18 September 2022 20:30,64,54,Ireland
18 September 2022 20:45,67,56,Ireland
18 September 2022 21:00,71,58,Ireland
18 September 2022 21:15,74,55,Ireland
18 September 2022 21:30,76,51,Ireland
18 September 2022 21:45,79,52,Ireland
18 September 2022 22:00,82,49,Ireland
18 September 2022 22:15,82,54,Ireland
18 September 2022 22:30,82,51,Ireland
18 September 2022 22:45,83,49,Ireland
18 September 2022 23:00,83,51,Ireland
18 September 2022 23:15,83,49,Ireland
18 September 2022 23:30,83,40,Ireland
18 September 2022 23:45,83,42,Ireland
19 September 2022 00:00,82,43,Ireland
19 September 2022 00:15,80,46,Ireland
19 September 2022 00:30,77,44,Ireland
19 September 2022 00:45,75,36,Ireland
19 September 2022 01:00,49,35,Ireland
19 September 2022 01:15,48,37,Ireland
19 September 2022 01:30,47,37,Ireland
19 September 2022 01:45,45,37,Ireland
19 September 2022 02:00,44,42,Ireland
19 September 2022 02:15,43,38,Ireland
19 September 2022 02:30,43,35,Ireland
19 September 2022 02:45,42,31,Ireland
19 September 2022 03:00,42,27,Ireland
19 September 2022 03:15,41,28,Ireland
19 September 2022 03:30,40,33,Ireland
19 September 2022 03:45,39,32,Ireland
19 September 2022 04:00,38,30,Ireland
19 September 2022 04:15,37,26,Ireland
19 September 2022 04:30,36,25,Ireland
19 September 2022 04:45,35,28,Ireland
19 September 2022 05:00,34,34,Ireland
19 September 2022 05:15,35,37,Ireland
19 September 2022 05:30,35,38,Ireland
19 September 2022 05:45,35,46,Ireland
19 September 2022 06:00,35,46,Ireland
19 September 2022 06:15,36,46,Ireland
19 September 2022 06:30,37,48,Ireland
19 September 2022 06:45,37,49,Ireland
19 September 2022 07:00,43,52,Ireland
19 September 2022 07:15,47,47,Ireland
19 September 2022 07:30,50,50,Ireland
19 September 2022 07:45,54,55,Ireland
19 September 2022 08:00,57,57,Ireland
19 September 2022 08:15,59,64,Ireland
19 September 2022 08:30,60,62,Ireland
19 September 2022 08:45,61,64,Ireland
19 September 2022 09:00,63,69,Ireland
19 September 2022 09:15,65,60,Ireland
19 September 2022 09:30,68,52,Ireland
19 September 2022 09:45,70,47,Ireland
19 September 2022 10:00,73,45,Ireland
19 September 2022 10:15,74,46,Ireland
19 September 2022 10:30,75,54,Ireland
19 September 2022 10:45,76,67,Ireland
19 September 2022 11:00,77,92,Ireland
19 September 2022 11:15,83,110,Ireland
19 September 2022 11:30,89,141,Ireland
19 September 2022 11:45,95,153,Ireland
19 September 2022 12:00,101,170,Ireland
19 September 2022 12:15,108,180,Ireland
19 September 2022 12:30,115,177,Ireland
19 September 2022 12:45,122,180,Ireland
19 September 2022 13:00,135,153,Ireland
19 September 2022 13:15,146,158,Ireland
19 September 2022 13:30,157,161,Ireland
19 September 2022 13:45,168,145,Ireland
19 September 2022 14:00,179,131,Ireland
19 September 2022 14:15,177,134,Ireland
19 September 2022 14:30,175,149,Ireland
19 September 2022 14:45,173,177,Ireland
19 September 2022 15:00,171,176,Ireland
19 September 2022 15:15,173,168,Ireland
19 September 2022 15:30,176,186,Ireland
19 September 2022 15:45,178,205,Ireland
19 September 2022 16:00,180,171,Ireland
19 September 2022 16:15,183,172,Ireland
19 September 2022 16:30,187,167,Ireland
19 September 2022 16:45,190,151,Ireland
19 September 2022 17:00,193,157,Ireland
19 September 2022 17:15,201,175,Ireland
19 September 2022 17:30,210,162,Ireland
19 September 2022 17:45,218,153,Ireland
19 September 2022 18:00,227,145,Ireland
19 September 2022 18:15,228,139,Ireland
19 September 2022 18:30,229,139,Ireland
19 September 2022 18:45,229,119,Ireland
19 September 2022 19:00,223,110,Ireland
19 September 2022 19:15,233,123,Ireland
19 September 2022 19:30,242,130,Ireland
19 September 2022 19:45,252,124,Ireland
19 September 2022 20:00,261,129,Ireland
19 September 2022 20:15,254,136,Ireland
19 September 2022 20:30,246,132,Ireland
19 September 2022 20:45,239,128,Ireland
19 September 2022 21:00,231,133,Ireland
19 September 2022 21:15,229,124,Ireland
19 September 2022 21:30,226,128,Ireland
19 September 2022 21:45,223,141,Ireland
19 September 2022 22:00,221,153,Ireland
19 September 2022 22:15,227,147,Ireland
19 September 2022 22:30,233,156,Ireland
19 September 2022 22:45,240,166,Ireland
19 September 2022 23:00,246,172,Ireland
19 September 2022 23:15,246,177,Ireland
19 September 2022 23:30,247,189,Ireland
19 September 2022 23:45,248,182,Ireland
20 September 2022 00:00,248,187,Ireland
20 September 2022 00:15,240,196,Ireland
20 September 2022 00:30,232,199,Ireland
20 September 2022 00:45,224,200,Ireland
20 September 2022 01:00,233,211,Ireland
20 September 2022 01:15,246,234,Ireland
20 September 2022 01:30,259,253,Ireland
20 September 2022 01:45,272,253,Ireland
20 September 2022 02:00,285,258,Ireland
20 September 2022 02:15,285,269,Ireland
20 September 2022 02:30,284,290,Ireland
20 September 2022 02:45,284,291,Ireland
20 September 2022 03:00,284,288,Ireland
20 September 2022 03:15,290,308,Ireland
20 September 2022 03:30,296,309,Ireland
20 September 2022 03:45,301,309,Ireland
20 September 2022 04:00,307,303,Ireland
20 September 2022 04:15,317,278,Ireland
20 September 2022 04:30,327,270,Ireland
20 September 2022 04:45,338,258,Ireland
20 September 2022 05:00,348,251,Ireland
20 September 2022 05:15,356,255,Ireland
20 September 2022 05:30,365,252,Ireland
20 September 2022 05:45,373,267,Ireland
20 September 2022 06:00,382,273,Ireland
20 September 2022 06:15,381,272,Ireland
20 September 2022 06:30,381,260,Ireland
20 September 2022 06:45,380,273,Ireland
20 September 2022 07:00,394,282,Ireland
20 September 2022 07:15,405,281,Ireland
20 September 2022 07:30,416,289,Ireland
20 September 2022 07:45,427,296,Ireland
20 September 2022 08:00,438,299,Ireland
20 September 2022 08:15,425,305,Ireland
20 September 2022 08:30,412,288,Ireland
20 September 2022 08:45,400,286,Ireland
20 September 2022 09:00,387,266,Ireland
20 September 2022 09:15,381,273,Ireland
20 September 2022 09:30,375,249,Ireland
20 September 2022 09:45,369,225,Ireland
20 September 2022 10:00,363,207,Ireland
20 September 2022 10:15,360,214,Ireland
20 September 2022 10:30,356,217,Ireland
20 September 2022 10:45,353,241,Ireland
20 September 2022 11:00,350,265,Ireland
20 September 2022 11:15,358,279,Ireland
20 September 2022 11:30,367,276,Ireland
20 September 2022 11:45,375,265,Ireland
20 September 2022 12:00,384,280,Ireland
20 September 2022 12:15,384,270,Ireland
20 September 2022 12:30,383,281,Ireland
20 September 2022 12:45,383,289,Ireland
20 September 2022 13:00,385,285,Ireland
20 September 2022 13:15,392,278,Ireland
20 September 2022 13:30,399,277,Ireland
20 September 2022 13:45,406,291,Ireland
20 September 2022 14:00,413,306,Ireland
20 September 2022 14:15,404,310,Ireland
20 September 2022 14:30,396,297,Ireland
20 September 2022 14:45,387,297,Ireland
20 September 2022 15:00,378,296,Ireland
20 September 2022 15:15,374,308,Ireland
20 September 2022 15:30,370,319,Ireland
20 September 2022 15:45,366,319,Ireland
20 September 2022 16:00,362,311,Ireland
20 September 2022 16:15,360,292,Ireland
20 September 2022 16:30,359,299,Ireland
20 September 2022 16:45,358,278,Ireland
20 September 2022 17:00,356,283,Ireland
20 September 2022 17:15,350,264,Ireland
20 September 2022 17:30,345,255,Ireland
20 September 2022 17:45,339,237,Ireland
20 September 2022 18:00,333,250,Ireland
20 September 2022 18:15,333,268,Ireland
20 September 2022 18:30,334,262,Ireland
20 September 2022 18:45,334,260,Ireland
20 September 2022 19:00,345,264,Ireland
20 September 2022 19:15,358,278,Ireland
20 September 2022 19:30,370,287,Ireland
20 September 2022 19:45,383,294,Ireland
20 September 2022 20:00,395,311,Ireland
20 September 2022 20:15,397,310,Ireland
20 September 2022 20:30,398,321,Ireland
20 September 2022 20:45,400,333,Ireland
20 September 2022 21:00,401,336,Ireland
20 September 2022 21:15,404,354,Ireland
20 September 2022 21:30,407,369,Ireland
20 September 2022 21:45,410,377,Ireland
20 September 2022 22:00,413,398,Ireland
20 September 2022 22:15,423,437,Ireland
20 September 2022 22:30,433,448,Ireland
20 September 2022 22:45,443,443,Ireland
20 September 2022 23:00,453,451,Ireland
20 September 2022 23:15,464,449,Ireland
20 September 2022 23:30,476,478,Ireland
20 September 2022 23:45,487,495,Ireland
21 September 2022 00:00,498,509,Ireland
21 September 2022 00:15,509,529,Ireland
21 September 2022 00:30,519,534,Ireland
21 September 2022 00:45,530,575,Ireland
21 September 2022 01:00,531,592,Ireland
21 September 2022 01:15,552,604,Ireland
21 September 2022 01:30,573,646,Ireland
21 September 2022 01:45,595,663,Ireland
21 September 2022 02:00,616,686,Ireland
21 September 2022 02:15,613,660,Ireland
21 September 2022 02:30,611,681,Ireland
21 September 2022 02:45,608,732,Ireland
21 September 2022 03:00,606,753,Ireland
21 September 2022 03:15,619,768,Ireland
21 September 2022 03:30,632,796,Ireland
21 September 2022 03:45,645,813,Ireland
21 September 2022 04:00,658,826,Ireland
21 September 2022 04:15,676,809,Ireland
21 September 2022 04:30,695,796,Ireland
21 September 2022 04:45,714,755,Ireland
21 September 2022 05:00,733,766,Ireland
21 September 2022 05:15,744,814,Ireland
21 September 2022 05:30,754,824,Ireland
21 September 2022 05:45,765,851,Ireland
21 September 2022 06:00,776,915,Ireland
21 September 2022 06:15,776,971,Ireland
21 September 2022 06:30,777,979,Ireland
21 September 2022 06:45,778,960,Ireland
21 September 2022 07:00,858,956,Ireland
21 September 2022 07:15,885,961,Ireland
21 September 2022 07:30,911,966,Ireland
21 September 2022 07:45,938,929,Ireland
21 September 2022 08:00,965,961,Ireland
21 September 2022 08:15,973,983,Ireland
21 September 2022 08:30,982,949,Ireland
21 September 2022 08:45,990,872,Ireland
21 September 2022 09:00,998,853,Ireland
21 September 2022 09:15,1011,831,Ireland
21 September 2022 09:30,1024,831,Ireland
21 September 2022 09:45,1037,879,Ireland
21 September 2022 10:00,1049,908,Ireland
21 September 2022 10:15,1058,929,Ireland
21 September 2022 10:30,1068,982,Ireland
21 September 2022 10:45,1077,1005,Ireland
21 September 2022 11:00,1086,1106,Ireland
21 September 2022 11:15,1116,1119,Ireland
21 September 2022 11:30,1146,1232,Ireland
21 September 2022 11:45,1175,1299,Ireland
21 September 2022 12:00,1205,1350,Ireland
21 September 2022 12:15,1243,1441,Ireland
21 September 2022 12:30,1281,1453,Ireland
21 September 2022 12:45,1319,1468,Ireland
21 September 2022 13:00,1347,1505,Ireland
21 September 2022 13:15,1380,1535,Ireland
21 September 2022 13:30,1413,1614,Ireland
21 September 2022 13:45,1446,1640,Ireland
21 September 2022 14:00,1479,1661,Ireland
21 September 2022 14:15,1500,1667,Ireland
21 September 2022 14:30,1520,1638,Ireland
21 September 2022 14:45,1541,1706,Ireland
21 September 2022 15:00,1561,1719,Ireland
21 September 2022 15:15,1570,1687,Ireland
21 September 2022 15:30,1579,1733,Ireland
21 September 2022 15:45,1588,1764,Ireland
21 September 2022 16:00,1597,1771,Ireland
21 September 2022 16:15,1603,1758,Ireland
21 September 2022 16:30,1610,1733,Ireland
21 September 2022 16:45,1616,1719,Ireland
21 September 2022 17:00,1622,1720,Ireland
21 September 2022 17:15,1617,1745,Ireland
21 September 2022 17:30,1612,1722,Ireland
21 September 2022 17:45,1607,1747,Ireland
21 September 2022 18:00,1602,1735,Ireland
21 September 2022 18:15,1590,1709,Ireland
21 September 2022 18:30,1577,1713,Ireland
21 September 2022 18:45,1565,1706,Ireland
21 September 2022 19:00,1492,1698,Ireland
21 September 2022 19:15,1507,1719,Ireland
21 September 2022 19:30,1522,1700,Ireland
21 September 2022 19:45,1537,1703,Ireland
21 September 2022 20:00,1552,1663,Ireland
21 September 2022 20:15,1554,1668,Ireland
21 September 2022 20:30,1557,1681,Ireland
21 September 2022 20:45,1559,1675,Ireland
21 September 2022 21:00,1562,1653,Ireland
21 September 2022 21:15,1585,1715,Ireland
21 September 2022 21:30,1608,1706,Ireland
21 September 2022 21:45,1632,1661,Ireland
21 September 2022 22:00,1655,1692,Ireland
21 September 2022 22:15,1688,1694,Ireland
21 September 2022 22:30,1721,1678,Ireland
21 September 2022 22:45,1754,1692,Ireland
21 September 2022 23:00,1786,1717,Ireland
21 September 2022 23:15,1808,1700,Ireland
21 September 2022 23:30,1831,1655,Ireland
21 September 2022 23:45,1853,1782,Ireland
22 September 2022 00:00,1875,1778,Ireland
22 September 2022 00:15,1887,1791,Ireland
22 September 2022 00:30,1899,1816,Ireland
22 September 2022 00:45,1911,1792,Ireland
22 September 2022 01:00,1761,1771,Ireland
22 September 2022 01:15,1766,1707,Ireland
22 September 2022 01:30,1771,1406,Ireland
22 September 2022 01:45,1777,1348,Ireland
22 September 2022 02:00,1782,1324,Ireland
22 September 2022 02:15,1765,1302,Ireland
22 September 2022 02:30,1749,1267,Ireland
22 September 2022 02:45,1733,1309,Ireland
22 September 2022 03:00,1717,1364,Ireland
22 September 2022 03:15,1700,1406,Ireland
22 September 2022 03:30,1682,1425,Ireland
22 September 2022 03:45,1665,1439,Ireland
22 September 2022 04:00,1648,1500,Ireland
22 September 2022 04:15,1609,1368,Ireland
22 September 2022 04:30,1570,1344,Ireland
22 September 2022 04:45,1532,1333,Ireland
22 September 2022 05:00,1493,1291,Ireland
22 September 2022 05:15,1441,1278,Ireland
22 September 2022 05:30,1388,1199,Ireland
22 September 2022 05:45,1336,1133,Ireland
22 September 2022 06:00,1284,1084,Ireland
22 September 2022 06:15,1226,1049,Ireland
22 September 2022 06:30,1169,981,Ireland
22 September 2022 06:45,1112,898,Ireland
22 September 2022 07:00,890,847,Ireland
22 September 2022 07:15,867,740,Ireland
22 September 2022 07:30,845,655,Ireland
22 September 2022 07:45,822,649,Ireland
22 September 2022 08:00,799,605,Ireland
22 September 2022 08:15,771,538,Ireland
22 September 2022 08:30,743,486,Ireland
22 September 2022 08:45,715,494,Ireland
22 September 2022 09:00,687,494,Ireland
22 September 2022 09:15,656,463,Ireland
22 September 2022 09:30,624,480,Ireland
22 September 2022 09:45,592,522,Ireland
22 September 2022 10:00,561,601,Ireland
22 September 2022 10:15,547,611,Ireland
22 September 2022 10:30,533,592,Ireland
22 September 2022 10:45,520,627,Ireland
22 September 2022 11:00,506,641,Ireland
22 September 2022 11:15,511,597,Ireland
22 September 2022 11:30,516,559,Ireland
22 September 2022 11:45,521,542,Ireland
22 September 2022 12:00,527,481,Ireland
22 September 2022 12:15,528,510,Ireland
22 September 2022 12:30,529,549,Ireland
22 September 2022 12:45,531,613,Ireland
22 September 2022 13:00,594,600,Ireland
22 September 2022 13:15,585,591,Ireland
22 September 2022 13:30,575,579,Ireland
22 September 2022 13:45,565,513,Ireland
22 September 2022 14:00,555,471,Ireland
22 September 2022 14:15,554,477,Ireland
22 September 2022 14:30,553,480,Ireland
22 September 2022 14:45,553,470,Ireland
22 September 2022 15:00,552,481,Ireland
22 September 2022 15:15,549,493,Ireland
22 September 2022 15:30,546,479,Ireland
22 September 2022 15:45,544,492,Ireland
22 September 2022 16:00,541,502,Ireland
22 September 2022 16:15,532,507,Ireland
22 September 2022 16:30,523,485,Ireland
22 September 2022 16:45,515,521,Ireland
22 September 2022 17:00,506,488,Ireland
22 September 2022 17:15,499,523,Ireland
